query_path,query_name,query_label,base_path,base_name,base_label,global_similarity,orb_similarity,similarity,relevant,rank
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-89vcxuy456dft37beghirwjn.jpg,sy-89vcxuy456dft37beghirwjn.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\ty-20fe5a8eb25ce5bea017896d2798dc5.jpg,ty-20fe5a8eb25ce5bea017896d2798dc5.jpg,ty,0.3322226405143738,0.1,0.1812779241800308,False,35
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-89vcxuy456dft37beghirwjn.jpg,sy-89vcxuy456dft37beghirwjn.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\zx-9iy67vcder45wxsdc5679.png,zx-9iy67vcder45wxsdc5679.png,zx,0.3293207287788391,0.1,0.1802622550725937,False,36
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-89vcxuy456dft37beghirwjn.jpg,sy-89vcxuy456dft37beghirwjn.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\oxford_000170.jpg,oxford_000170.jpg,irrelevant,0.28280046582221985,0.125,0.18023016303777695,False,37
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-89vcxuy456dft37beghirwjn.jpg,sy-89vcxuy456dft37beghirwjn.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\sy-20260511140025_138_105(1).jpg,sy-20260511140025_138_105(1).jpg,sy,0.2592470645904541,0.1375,0.18011147260665894,True,38
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-89vcxuy456dft37beghirwjn.jpg,sy-89vcxuy456dft37beghirwjn.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\mh-dhsdusidusi48934723.jpg,mh-dhsdusidusi48934723.jpg,mh,0.32779979705810547,0.1,0.1797299289703369,False,39
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-89vcxuy456dft37beghirwjn.jpg,sy-89vcxuy456dft37beghirwjn.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\mh-sdsa32r3223.jpg,mh-sdsa32r3223.jpg,mh,0.32779979705810547,0.1,0.1797299289703369,False,40
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-89vcxuy456dft37beghirwjn.jpg,sy-89vcxuy456dft37beghirwjn.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\mh-ashjabschdwqbd837jabsjcgs3s.jpg,mh-ashjabschdwqbd837jabsjcgs3s.jpg,mh,0.32779979705810547,0.1,0.1797299289703369,False,41
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-89vcxuy456dft37beghirwjn.jpg,sy-89vcxuy456dft37beghirwjn.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\mh-64adaa1.jpg,mh-64adaa1.jpg,mh,0.32779979705810547,0.1,0.1797299289703369,False,42
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-89vcxuy456dft37beghirwjn.jpg,sy-89vcxuy456dft37beghirwjn.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\mh-20160428143934097154.jpg,mh-20160428143934097154.jpg,mh,0.32779979705810547,0.1,0.1797299289703369,False,43
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-89vcxuy456dft37beghirwjn.jpg,sy-89vcxuy456dft37beghirwjn.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\mh-6kxmn3mhg9repd.jpg,mh-6kxmn3mhg9repd.jpg,mh,0.32779979705810547,0.1,0.1797299289703369,False,44
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-89vcxuy456dft37beghirwjn.jpg,sy-89vcxuy456dft37beghirwjn.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\oxford_002196.jpg,oxford_002196.jpg,irrelevant,0.30258387327194214,0.1125,0.17902935564517974,False,45
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-89vcxuy456dft37beghirwjn.jpg,sy-89vcxuy456dft37beghirwjn.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\yf-202505072111592.jpg,yf-202505072111592.jpg,yf,0.3206635117530823,0.1,0.17723222911357878,False,46
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-89vcxuy456dft37beghirwjn.jpg,sy-89vcxuy456dft37beghirwjn.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\zx-gdksa6jk43ldhds7.jpg,zx-gdksa6jk43ldhds7.jpg,zx,0.2738574147224426,0.125,0.1771000951528549,False,47
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-89vcxuy456dft37beghirwjn.jpg,sy-89vcxuy456dft37beghirwjn.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\worcester_000187.jpg,worcester_000187.jpg,irrelevant,0.3193180561065674,0.1,0.17676131963729858,False,48
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-89vcxuy456dft37beghirwjn.jpg,sy-89vcxuy456dft37beghirwjn.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\nm-cctybhbn694131.jpg,nm-cctybhbn694131.jpg,nm,0.3397032916545868,0.0875,0.17577115207910537,False,49
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-89vcxuy456dft37beghirwjn.jpg,sy-89vcxuy456dft37beghirwjn.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\tsg-ba8db2v4w5d3a6.jpg,tsg-ba8db2v4w5d3a6.jpg,tsg,0.26927584409713745,0.125,0.17549654543399812,False,50
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-89vcxuy456dft37beghirwjn.jpg,sy-89vcxuy456dft37beghirwjn.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\yk-7w6t46t8200107n.jpg,yk-7w6t46t8200107n.jpg,yk,0.361894816160202,0.075,0.17541318565607072,False,51
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-89vcxuy456dft37beghirwjn.jpg,sy-89vcxuy456dft37beghirwjn.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\yf-wejfjelbfkjabljkcblll.jpg,yf-wejfjelbfkjabljkcblll.jpg,yf,0.26873722672462463,0.125,0.1753080293536186,False,52
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-89vcxuy456dft37beghirwjn.jpg,sy-89vcxuy456dft37beghirwjn.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\oxford_002562.jpg,oxford_002562.jpg,irrelevant,0.3133900761604309,0.1,0.1746865266561508,False,53
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-89vcxuy456dft37beghirwjn.jpg,sy-89vcxuy456dft37beghirwjn.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\oxford_002266.jpg,oxford_002266.jpg,irrelevant,0.26609766483306885,0.125,0.17438418269157407,False,54
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-89vcxuy456dft37beghirwjn.jpg,sy-89vcxuy456dft37beghirwjn.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\oxford_002804.jpg,oxford_002804.jpg,irrelevant,0.28867965936660767,0.1125,0.17416288077831268,False,55
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-89vcxuy456dft37beghirwjn.jpg,sy-89vcxuy456dft37beghirwjn.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-6c6yc8fv.jpg,fhy-6c6yc8fv.jpg,fhy,0.2885039150714874,0.1125,0.1741013702750206,False,56
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-89vcxuy456dft37beghirwjn.jpg,sy-89vcxuy456dft37beghirwjn.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\ty-ertfcv3.jpg,ty-ertfcv3.jpg,ty,0.31139135360717773,0.1,0.1739869737625122,False,57
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-89vcxuy456dft37beghirwjn.jpg,sy-89vcxuy456dft37beghirwjn.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\oxford_001834.jpg,oxford_001834.jpg,irrelevant,0.3345145583152771,0.0875,0.17395509541034698,False,58
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-89vcxuy456dft37beghirwjn.jpg,sy-89vcxuy456dft37beghirwjn.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\yf-78wagawtv.jpg,yf-78wagawtv.jpg,yf,0.3335096836090088,0.0875,0.17360338926315305,False,59
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-89vcxuy456dft37beghirwjn.jpg,sy-89vcxuy456dft37beghirwjn.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-20250506194934.jpg,fhy-20250506194934.jpg,fhy,0.28639858961105347,0.1125,0.17336450636386871,False,60
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\hertford_000084.jpg,hertford_000084.jpg,irrelevant,0.33368921279907227,0.3625,0.3524162244796753,False,1
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\oxford_001431.jpg,oxford_001431.jpg,irrelevant,0.4586508870124817,0.225,0.3067778104543686,False,2
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\christ_church_000163.jpg,christ_church_000163.jpg,irrelevant,0.5244550704956055,0.1875,0.3054342746734619,False,3
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-876jlu.png,fhy-876jlu.png,fhy,0.41625067591667175,0.2375,0.3000627365708351,False,4
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\sjz-glvufysdl53z7h.jpg,sjz-glvufysdl53z7h.jpg,sjz,0.6000503897666931,0.1375,0.2993926364183426,False,5
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\jx-184qjf.png,jx-184qjf.png,jx,0.3883625268936157,0.25,0.2984268844127655,False,6
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\ashmolean_000217.jpg,ashmolean_000217.jpg,irrelevant,0.49836745858192444,0.1875,0.29630361050367354,False,7
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\christ_church_000337.jpg,christ_church_000337.jpg,irrelevant,0.5027633905410767,0.175,0.28971718668937685,False,8
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\oxford_000132.jpg,oxford_000132.jpg,irrelevant,0.6252855658531189,0.1,0.2838499480485916,False,9
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-20260511140017_129_105(1).jpg,fhy-20260511140017_129_105(1).jpg,fhy,0.33406803011894226,0.25,0.2794238105416298,False,10
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\oxford_000884.jpg,oxford_000884.jpg,irrelevant,0.4093465805053711,0.2,0.27327130317687987,False,11
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-gfnjohasdfu632456.jpg,fhy-gfnjohasdfu632456.jpg,fhy,0.5950015187263489,0.1,0.2732505315542221,False,12
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\hertford_000027.jpg,hertford_000027.jpg,irrelevant,0.4273054003715515,0.1875,0.27143189013004304,False,13
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\magdalen_000825.jpg,magdalen_000825.jpg,irrelevant,0.3231622278690338,0.2375,0.2674817797541618,False,14
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\christ_church_001062.jpg,christ_church_001062.jpg,irrelevant,0.46184229850769043,0.1625,0.26726980447769166,False,15
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\radcliffe_camera_000089.jpg,radcliffe_camera_000089.jpg,irrelevant,0.4038050174713135,0.1875,0.2632067561149597,False,16
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\oriel_000070.jpg,oriel_000070.jpg,irrelevant,0.47123992443084717,0.15,0.2624339735507965,False,17
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\bodleian_000382.jpg,bodleian_000382.jpg,irrelevant,0.4675965905189514,0.15,0.261158806681633,False,18
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\trinity_000037.jpg,trinity_000037.jpg,irrelevant,0.44962528347969055,0.15,0.25486884921789166,False,19
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\oxford_000960.jpg,oxford_000960.jpg,irrelevant,0.33298927545547485,0.2125,0.2546712464094162,False,20
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\ty-hi44777.jpg,ty-hi44777.jpg,ty,0.327091246843338,0.2125,0.2526069363951683,False,21
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\zx-20250506194901.jpg,zx-20250506194901.jpg,zx,0.368618905544281,0.1875,0.25089161694049833,False,22
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\tsg-iyrcb.jpg,tsg-iyrcb.jpg,tsg,0.364277720451355,0.1875,0.24937220215797426,False,23
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\all_souls_000119.jpg,all_souls_000119.jpg,irrelevant,0.3377434015274048,0.2,0.24821019053459167,False,24
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\sjz-ah893yeq3hf.jpg,sjz-ah893yeq3hf.jpg,sjz,0.43006259202957153,0.15,0.24802190721035003,False,25
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\yk-sdhiue3.jpg,yk-sdhiue3.jpg,yk,0.42934417724609375,0.15,0.24777046203613282,False,26
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\magdalen_000831.jpg,magdalen_000831.jpg,irrelevant,0.35672542452812195,0.1875,0.2467288985848427,False,27
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\oxford_003367.jpg,oxford_003367.jpg,irrelevant,0.3091645836830139,0.2125,0.24633260428905485,False,28
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\balliol_000113.jpg,balliol_000113.jpg,irrelevant,0.3278650641441345,0.2,0.24475277245044708,False,29
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\sjz-4b47edcc-7357-4a28-a75e-174731e726b1.png,sjz-4b47edcc-7357-4a28-a75e-174731e726b1.png,sjz,0.5364257097244263,0.0875,0.2446239984035492,False,30
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\oxford_001636.jpg,oxford_001636.jpg,irrelevant,0.4421737790107727,0.1375,0.24413582265377046,False,31
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\oxford_003303.jpg,oxford_003303.jpg,irrelevant,0.5109087228775024,0.1,0.24381805300712583,False,32
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\sjz-asdasljnfsfg.jpg,sjz-asdasljnfsfg.jpg,sjz,0.4636063575744629,0.125,0.24351222515106202,False,33
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\ashmolean_000250.jpg,ashmolean_000250.jpg,irrelevant,0.46173107624053955,0.125,0.24285587668418884,False,34
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\kx-wsdwhqwud.jpg,kx-wsdwhqwud.jpg,kx,0.3222477436065674,0.2,0.2427867102622986,False,35
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\bodleian_000378.jpg,bodleian_000378.jpg,irrelevant,0.576019287109375,0.0625,0.24223175048828124,False,36
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\oxford_003518.jpg,oxford_003518.jpg,irrelevant,0.36578771471977234,0.175,0.2417757001519203,False,37
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\zx-qigdwawhl57zb.jpg,zx-qigdwawhl57zb.jpg,zx,0.5250375270843506,0.0875,0.2406381344795227,False,38
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\oxford_002713.jpg,oxford_002713.jpg,irrelevant,0.33929094672203064,0.1875,0.24062683135271073,False,39
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\ty-xareweanitemgirlquitplaying857.jpg,ty-xareweanitemgirlquitplaying857.jpg,ty,0.5011051893234253,0.1,0.24038681626319885,False,40
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\oxford_002624.jpg,oxford_002624.jpg,irrelevant,0.4515318274497986,0.125,0.2392861396074295,False,41
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\oxford_003633.jpg,oxford_003633.jpg,irrelevant,0.4499005675315857,0.125,0.238715198636055,False,42
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\kx-D3F6H8K1N4Q7T9V2.png,kx-D3F6H8K1N4Q7T9V2.png,kx,0.5167194604873657,0.0875,0.23772681117057798,False,43
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\magdalen_000688.jpg,magdalen_000688.jpg,irrelevant,0.3999885320663452,0.15,0.23749598622322082,False,44
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\magdalen_000423.jpg,magdalen_000423.jpg,irrelevant,0.4455734193325043,0.125,0.2372006967663765,False,45
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\ty-sdfsdf34336.jpg,ty-sdfsdf34336.jpg,ty,0.4681161940097809,0.1125,0.23696566790342333,False,46
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\yk-T6V9X3Z7A2D5G8K1.png,yk-T6V9X3Z7A2D5G8K1.png,yk,0.44462913274765015,0.125,0.23687019646167756,False,47
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\christ_church_000896.jpg,christ_church_000896.jpg,irrelevant,0.5374552607536316,0.075,0.23685934126377106,False,48
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\fhy-B5aRVoPvvuKuAh.png,fhy-B5aRVoPvvuKuAh.png,fhy,0.4213545322418213,0.1375,0.23684908628463744,False,49
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\jesus_000026.jpg,jesus_000026.jpg,irrelevant,0.536411702632904,0.075,0.23649409592151643,False,50
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\oxford_000414.jpg,oxford_000414.jpg,irrelevant,0.3713582754135132,0.1625,0.23560039639472963,False,51
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\ty-97il63yvk7bqzg.jpg,ty-97il63yvk7bqzg.jpg,ty,0.46384531259536743,0.1125,0.23547085940837859,False,52
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\oxford_002144.jpg,oxford_002144.jpg,irrelevant,0.43977123498916626,0.125,0.2351699322462082,False,53
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\christ_church_000589.jpg,christ_church_000589.jpg,irrelevant,0.4391613304615021,0.125,0.23495646566152573,False,54
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\oxford_001114.jpg,oxford_001114.jpg,irrelevant,0.41283899545669556,0.1375,0.23386864840984345,False,55
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\nm-103br8f0peh9g.jpeg,nm-103br8f0peh9g.jpeg,nm,0.3429814875125885,0.175,0.23379352062940595,False,56
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\nm-95c64819985d24d7ff70dedc3e1d6efe.jpeg,nm-95c64819985d24d7ff70dedc3e1d6efe.jpeg,nm,0.3429814875125885,0.175,0.23379352062940595,False,57
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\BJTU\nm-djqop10930n1.jpg,nm-djqop10930n1.jpg,nm,0.3429814875125885,0.175,0.23379352062940595,False,58
d:\CODE\PY\BJTU_Vision\image_retrieval\query\sy-ajwd9q38f30.jpg,sy-ajwd9q38f30.jpg,sy,d:\CODE\PY\BJTU_Vision\image_retrieval\base\util_pic\oxford_002674.jpg,oxford_002674.jpg,irrelevant,0.43576884269714355,0.125,0.23376909494400022,False,59
